
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/

 :: Spring Boot ::                (v3.5.7)

2025-11-07T23:51:31.598+05:00  INFO 31949 --- [           main] c.e.c.ContactManagerApplication          : Starting ContactManagerApplication v0.0.1-SNAPSHOT using Java 23.0.1 with PID 31949 (/Users/soniasoofi/Desktop/contact-manager/target/contact-manager-0.0.1-SNAPSHOT.jar started by soniasoofi in /Users/soniasoofi/Desktop/contact-manager)
2025-11-07T23:51:31.601+05:00  INFO 31949 --- [           main] c.e.c.ContactManagerApplication          : No active profile set, falling back to 1 default profile: "default"
2025-11-07T23:51:31.919+05:00  INFO 31949 --- [           main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-11-07T23:51:31.941+05:00  INFO 31949 --- [           main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 17 ms. Found 2 JPA repository interfaces.
2025-11-07T23:51:32.160+05:00  INFO 31949 --- [           main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2025-11-07T23:51:32.167+05:00  INFO 31949 --- [           main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2025-11-07T23:51:32.167+05:00  INFO 31949 --- [           main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.48]
2025-11-07T23:51:32.179+05:00  INFO 31949 --- [           main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2025-11-07T23:51:32.180+05:00  INFO 31949 --- [           main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 558 ms
2025-11-07T23:51:32.254+05:00  INFO 31949 --- [           main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2025-11-07T23:51:32.289+05:00  INFO 31949 --- [           main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.6.33.Final
2025-11-07T23:51:32.305+05:00  INFO 31949 --- [           main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2025-11-07T23:51:32.425+05:00  INFO 31949 --- [           main] o.s.o.j.p.SpringPersistenceUnitInfo      : No LoadTimeWeaver setup: ignoring JPA class transformer
2025-11-07T23:51:32.438+05:00  INFO 31949 --- [           main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2025-11-07T23:51:32.529+05:00  INFO 31949 --- [           main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3f1158ee
2025-11-07T23:51:32.530+05:00  INFO 31949 --- [           main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2025-11-07T23:51:32.570+05:00  INFO 31949 --- [           main] org.hibernate.orm.connections.pooling    : HHH10001005: Database info:
	Database JDBC URL [Connecting through datasource 'HikariDataSource (HikariPool-1)']
	Database driver: undefined/unknown
	Database version: 8.4.7
	Autocommit mode: undefined/unknown
	Isolation level: undefined/unknown
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2025-11-07T23:51:32.922+05:00  INFO 31949 --- [           main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-11-07T23:51:32.961+05:00  INFO 31949 --- [           main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-11-07T23:51:33.095+05:00  WARN 31949 --- [           main] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-11-07T23:51:33.108+05:00  WARN 31949 --- [           main] .s.s.UserDetailsServiceAutoConfiguration : 

Using generated security password: 842cfbdb-72cd-4d5d-8c03-ea2b2ca12871

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-11-07T23:51:33.112+05:00  INFO 31949 --- [           main] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2025-11-08T06:23:44.501+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=6m55s948ms).
2025-11-08T06:42:02.261+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=18m17s760ms).
2025-11-08T06:56:42.840+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=14m40s579ms).
2025-11-08T06:57:58.105+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m15s265ms).
2025-11-08T07:03:22.149+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=5m24s44ms).
2025-11-08T07:47:59.571+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m7s117ms).
2025-11-08T10:02:10.884+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=6m40s127ms).
2025-11-08T10:08:57.788+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=6m46s904ms).
2025-11-08T10:27:32.429+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=14m34s610ms).
2025-11-08T10:43:59.658+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m55s599ms).
2025-11-08T10:59:55.317+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m55s659ms).
2025-11-08T11:16:22.090+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m56s767ms).
2025-11-08T11:20:19.676+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=3m57s586ms).
2025-11-08T11:41:26.364+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=21m6s687ms).
2025-11-08T11:57:44.156+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=16m17s793ms).
2025-11-08T12:14:51.935+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m7s779ms).
2025-11-08T12:45:32.395+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=30m10s457ms).
2025-11-08T13:05:33.342+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=18m941ms).
2025-11-08T13:21:12.078+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m38s736ms).
2025-11-08T13:47:22.282+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=26m10s204ms).
2025-11-08T14:02:14.144+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=14m21s865ms).
2025-11-08T14:18:10.003+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m55s860ms).
2025-11-08T14:30:37.128+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=11m57s35ms).
2025-11-08T14:46:33.101+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m55s973ms).
2025-11-08T15:03:00.814+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m57s684ms).
2025-11-08T15:18:56.583+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m55s769ms).
2025-11-08T15:31:37.188+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=12m10s604ms).
2025-11-08T15:47:19.107+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m41s919ms).
2025-11-08T16:03:44.909+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m55s803ms).
2025-11-08T16:19:15.848+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m30s939ms).
2025-11-08T16:32:37.714+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=8m46s329ms).
2025-11-08T16:49:03.478+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m55s760ms).
2025-11-08T16:57:01.814+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=7m58s336ms).
2025-11-08T17:12:44.227+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m42s413ms).
2025-11-08T17:28:13.363+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m29s135ms).
2025-11-08T17:49:24.657+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=21m11s295ms).
2025-11-08T17:52:17.532+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=52s842ms).
2025-11-08T18:08:13.331+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m55s800ms).
2025-11-08T18:24:14.177+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=16m846ms).
2025-11-08T18:34:46.289+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=9m32s119ms).
2025-11-08T18:42:55.349+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=8m9s60ms).
2025-11-08T19:01:04.700+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=16m9s320ms).
2025-11-08T19:17:21.434+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=16m16s734ms).
2025-11-08T19:33:45.057+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m53s610ms).
2025-11-08T19:59:30.494+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=25m45s438ms).
2025-11-08T20:15:51.323+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=16m20s829ms).
2025-11-08T20:33:11.058+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m19s735ms).
2025-11-08T20:52:54.481+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=19m13s272ms).
2025-11-08T21:10:56.427+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=18m1s946ms).
2025-11-08T21:27:07.247+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=16m10s820ms).
2025-11-08T21:54:51.276+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=27m44s28ms).
2025-11-08T22:12:48.175+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m56s899ms).
2025-11-08T22:29:02.932+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=16m14s758ms).
2025-11-08T22:55:13.215+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=25m40s270ms).
2025-11-08T23:12:25.002+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m11s788ms).
2025-11-08T23:29:33.387+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m8s385ms).
2025-11-08T23:56:53.752+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=27m20s365ms).
2025-11-09T00:12:39.608+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m45s852ms).
2025-11-09T00:28:08.286+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m28s682ms).
2025-11-09T00:57:27.079+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=28m48s763ms).
2025-11-09T01:15:01.861+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m34s783ms).
2025-11-09T01:30:40.702+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m38s841ms).
2025-11-09T01:56:40.979+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=26m277ms).
2025-11-09T02:05:19.817+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=8m38s838ms).
2025-11-09T02:23:10.894+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m51s77ms).
2025-11-09T02:38:52.718+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m41s822ms).
2025-11-09T02:59:49.983+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=20m57s267ms).
2025-11-09T03:15:22.806+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m32s823ms).
2025-11-09T03:30:52.574+05:00  WARN 31949 --- [l-1:housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m29s768ms).
